annotation_id,review_uid,destination,language_review,aspecto,text_clean,input_modelo,label,origen
gm_d71394dddc41cc01__atencion_servicio,gm_d71394dddc41cc01,Santuario Histórico de Machu Picchu,en,atencion_servicio,I really hate 1 star reviews for this historical site but I am writing one. Due to the protests in September of 2025 we were unable to get our train to Aguas Caliente. I completely support people's right to protest and was unwilling to travel to MP during this dispute. Some people travelled by van for 5 hours and walked for several more miles to access the town. I chose to stay in Ollantaytambo for a couple of extra days which was really enjoyable. I am giving MP 1 star because despite the issues people have accessing MP their refund process is impossible. I was told I need to submit personal information including pictures of my passport. They sent me a link to do this. The link does not say anything about the purpose of why I am submitting this information. I am wary of providing this information without a guarantee of getting a refund. The ticketing website has no information about asking for refunds. Surely they are aware that thousands of people were unable to go to MP due to the strike. Perurail actually sent an email explaining the refund process. I imagine the ministry of tourism made quite a bit of money from no-show tickets.,aspecto: atencion_servicio reseña: I really hate 1 star reviews for this historical site but I am writing one. Due to the protests in September of 2025 we were unable to get our train to Aguas Caliente. I completely support people's right to protest and was unwilling to travel to MP during this dispute. Some people travelled by van for 5 hours and walked for several more miles to access the town. I chose to stay in Ollantaytambo for a couple of extra days which was really enjoyable. I am giving MP 1 star because despite the issues people have accessing MP their refund process is impossible. I was told I need to submit personal information including pictures of my passport. They sent me a link to do this. The link does not say anything about the purpose of why I am submitting this information. I am wary of providing this information without a guarantee of getting a refund. The ticketing website has no information about asking for refunds. Surely they are aware that thousands of people were unable to go to MP due to the strike. Perurail actually sent an email explaining the refund process. I imagine the ministry of tourism made quite a bit of money from no-show tickets.,negativo,consenso_v2
gm_d71394dddc41cc01__alojamiento,gm_d71394dddc41cc01,Santuario Histórico de Machu Picchu,en,alojamiento,I really hate 1 star reviews for this historical site but I am writing one. Due to the protests in September of 2025 we were unable to get our train to Aguas Caliente. I completely support people's right to protest and was unwilling to travel to MP during this dispute. Some people travelled by van for 5 hours and walked for several more miles to access the town. I chose to stay in Ollantaytambo for a couple of extra days which was really enjoyable. I am giving MP 1 star because despite the issues people have accessing MP their refund process is impossible. I was told I need to submit personal information including pictures of my passport. They sent me a link to do this. The link does not say anything about the purpose of why I am submitting this information. I am wary of providing this information without a guarantee of getting a refund. The ticketing website has no information about asking for refunds. Surely they are aware that thousands of people were unable to go to MP due to the strike. Perurail actually sent an email explaining the refund process. I imagine the ministry of tourism made quite a bit of money from no-show tickets.,aspecto: alojamiento reseña: I really hate 1 star reviews for this historical site but I am writing one. Due to the protests in September of 2025 we were unable to get our train to Aguas Caliente. I completely support people's right to protest and was unwilling to travel to MP during this dispute. Some people travelled by van for 5 hours and walked for several more miles to access the town. I chose to stay in Ollantaytambo for a couple of extra days which was really enjoyable. I am giving MP 1 star because despite the issues people have accessing MP their refund process is impossible. I was told I need to submit personal information including pictures of my passport. They sent me a link to do this. The link does not say anything about the purpose of why I am submitting this information. I am wary of providing this information without a guarantee of getting a refund. The ticketing website has no information about asking for refunds. Surely they are aware that thousands of people were unable to go to MP due to the strike. Perurail actually sent an email explaining the refund process. I imagine the ministry of tourism made quite a bit of money from no-show tickets.,positivo,consenso_v2
gm_e9e53b057a2f0cd5__atractivos,gm_e9e53b057a2f0cd5,Reserva Nacional de Paracas,en,atractivos,"Beautiful scenery, but just viewing, they don't let you on beaches like red beach","aspecto: atractivos reseña: Beautiful scenery, but just viewing, they don't let you on beaches like red beach",positivo,consenso_v2
gm_32c7cf489274ea64__atractivos,gm_32c7cf489274ea64,Ciudadela de Kuélap,en,atractivos,"It's interesting place. Unfortunately now (September 2024) open just 60% of territory. Better take a guide, because there aren't signs inside. There are 3 ways to go to there from the closest village on the main road: take/walk from Nuevo Tingo by teleferico, go all the way by van or hiking 9 kms from Tingo. There isn't ticket office on the entrance. You have to buy it in Nuevo Tingo or in Chachapollas.","aspecto: atractivos reseña: It's interesting place. Unfortunately now (September 2024) open just 60% of territory. Better take a guide, because there aren't signs inside. There are 3 ways to go to there from the closest village on the main road: take/walk from Nuevo Tingo by teleferico, go all the way by van or hiking 9 kms from Tingo. There isn't ticket office on the entrance. You have to buy it in Nuevo Tingo or in Chachapollas.",positivo,consenso_v2
gm_32c7cf489274ea64__costos,gm_32c7cf489274ea64,Ciudadela de Kuélap,en,costos,"It's interesting place. Unfortunately now (September 2024) open just 60% of territory. Better take a guide, because there aren't signs inside. There are 3 ways to go to there from the closest village on the main road: take/walk from Nuevo Tingo by teleferico, go all the way by van or hiking 9 kms from Tingo. There isn't ticket office on the entrance. You have to buy it in Nuevo Tingo or in Chachapollas.","aspecto: costos reseña: It's interesting place. Unfortunately now (September 2024) open just 60% of territory. Better take a guide, because there aren't signs inside. There are 3 ways to go to there from the closest village on the main road: take/walk from Nuevo Tingo by teleferico, go all the way by van or hiking 9 kms from Tingo. There isn't ticket office on the entrance. You have to buy it in Nuevo Tingo or in Chachapollas.",neutro,consenso_v2
gm_32c7cf489274ea64__accesibilidad,gm_32c7cf489274ea64,Ciudadela de Kuélap,en,accesibilidad,"It's interesting place. Unfortunately now (September 2024) open just 60% of territory. Better take a guide, because there aren't signs inside. There are 3 ways to go to there from the closest village on the main road: take/walk from Nuevo Tingo by teleferico, go all the way by van or hiking 9 kms from Tingo. There isn't ticket office on the entrance. You have to buy it in Nuevo Tingo or in Chachapollas.","aspecto: accesibilidad reseña: It's interesting place. Unfortunately now (September 2024) open just 60% of territory. Better take a guide, because there aren't signs inside. There are 3 ways to go to there from the closest village on the main road: take/walk from Nuevo Tingo by teleferico, go all the way by van or hiking 9 kms from Tingo. There isn't ticket office on the entrance. You have to buy it in Nuevo Tingo or in Chachapollas.",positivo,consenso_v2
gm_32c7cf489274ea64__atencion_servicio,gm_32c7cf489274ea64,Ciudadela de Kuélap,en,atencion_servicio,"It's interesting place. Unfortunately now (September 2024) open just 60% of territory. Better take a guide, because there aren't signs inside. There are 3 ways to go to there from the closest village on the main road: take/walk from Nuevo Tingo by teleferico, go all the way by van or hiking 9 kms from Tingo. There isn't ticket office on the entrance. You have to buy it in Nuevo Tingo or in Chachapollas.","aspecto: atencion_servicio reseña: It's interesting place. Unfortunately now (September 2024) open just 60% of territory. Better take a guide, because there aren't signs inside. There are 3 ways to go to there from the closest village on the main road: take/walk from Nuevo Tingo by teleferico, go all the way by van or hiking 9 kms from Tingo. There isn't ticket office on the entrance. You have to buy it in Nuevo Tingo or in Chachapollas.",neutro,consenso_v2
gm_630f4452c5e41e29__atractivos,gm_630f4452c5e41e29,Centro Histórico de Lima,en,atractivos,Good place but we had a bad experience with the fish soup...the fish didn't taste good and they did not even offer us something else...,aspecto: atractivos reseña: Good place but we had a bad experience with the fish soup...the fish didn't taste good and they did not even offer us something else...,neutro,consenso_v2
gm_d14e2791d9176a7a__atractivos,gm_d14e2791d9176a7a,Monasterio de Santa Catalina,es,atractivos,"Esperaba mucho más. La entrada carisima, no incluía el guía. El mobiliario de la época estaba deteriorado y en muy mal estado. Otros claustros estaban en mejores condiciones y con un costo de ingreso por debajo de la mitad de este. Espero que sea transitorio para regresar y ver en mejor estado este monumento histórico.","aspecto: atractivos reseña: Esperaba mucho más. La entrada carisima, no incluía el guía. El mobiliario de la época estaba deteriorado y en muy mal estado. Otros claustros estaban en mejores condiciones y con un costo de ingreso por debajo de la mitad de este. Espero que sea transitorio para regresar y ver en mejor estado este monumento histórico.",positivo,consenso_v2
gm_d14e2791d9176a7a__costos,gm_d14e2791d9176a7a,Monasterio de Santa Catalina,es,costos,"Esperaba mucho más. La entrada carisima, no incluía el guía. El mobiliario de la época estaba deteriorado y en muy mal estado. Otros claustros estaban en mejores condiciones y con un costo de ingreso por debajo de la mitad de este. Espero que sea transitorio para regresar y ver en mejor estado este monumento histórico.","aspecto: costos reseña: Esperaba mucho más. La entrada carisima, no incluía el guía. El mobiliario de la época estaba deteriorado y en muy mal estado. Otros claustros estaban en mejores condiciones y con un costo de ingreso por debajo de la mitad de este. Espero que sea transitorio para regresar y ver en mejor estado este monumento histórico.",neutro,consenso_v2
gm_d14e2791d9176a7a__atencion_servicio,gm_d14e2791d9176a7a,Monasterio de Santa Catalina,es,atencion_servicio,"Esperaba mucho más. La entrada carisima, no incluía el guía. El mobiliario de la época estaba deteriorado y en muy mal estado. Otros claustros estaban en mejores condiciones y con un costo de ingreso por debajo de la mitad de este. Espero que sea transitorio para regresar y ver en mejor estado este monumento histórico.","aspecto: atencion_servicio reseña: Esperaba mucho más. La entrada carisima, no incluía el guía. El mobiliario de la época estaba deteriorado y en muy mal estado. Otros claustros estaban en mejores condiciones y con un costo de ingreso por debajo de la mitad de este. Espero que sea transitorio para regresar y ver en mejor estado este monumento histórico.",neutro,consenso_v2
