annotation_id,review_uid,destination,language_review,text_clean,aspecto,input_modelo,label
gm_9429c0163a8dc0ab__aforo_multitudes,gm_9429c0163a8dc0ab,Líneas y Geoglifos de Nasca y Palpa,es,En el viaje Astral en las termas calientes del Nazca se llega a un estado Zen.Gracias a los cuencos Tibetanos y al Chamán...Donde el espíritu vuela y deja ver desde el cielo estas lineas tan bonitas y enigmáticas que con el secreto del desierto de Atacama.Va de perlas para la gente...🛩,aforo_multitudes,aspecto: aforo_multitudes reseña: En el viaje Astral en las termas calientes del Nazca se llega a un estado Zen.Gracias a los cuencos Tibetanos y al Chamán...Donde el espíritu vuela y deja ver desde el cielo estas lineas tan bonitas y enigmáticas que con el secreto del desierto de Atacama.Va de perlas para la gente...🛩,neutro
gm_47a3596b7e79804f__atractivos,gm_47a3596b7e79804f,Líneas y Geoglifos de Nasca y Palpa,es,"Magnífico, te hace pensar la increíble genialidad que tenían las personas en la antigüedad.",atractivos,"aspecto: atractivos reseña: Magnífico, te hace pensar la increíble genialidad que tenían las personas en la antigüedad.",positivo
gm_27c7cff0fe9e3802__atractivos,gm_27c7cff0fe9e3802,Centro Histórico de Lima,es,"Es una experiencia única caminar desde Acho hasta la plaza mayor, totalmente recomendable, mucha flora y fauna",atractivos,"aspecto: atractivos reseña: Es una experiencia única caminar desde Acho hasta la plaza mayor, totalmente recomendable, mucha flora y fauna",positivo
gm_27c7cff0fe9e3802__accesibilidad,gm_27c7cff0fe9e3802,Centro Histórico de Lima,es,"Es una experiencia única caminar desde Acho hasta la plaza mayor, totalmente recomendable, mucha flora y fauna",accesibilidad,"aspecto: accesibilidad reseña: Es una experiencia única caminar desde Acho hasta la plaza mayor, totalmente recomendable, mucha flora y fauna",positivo
gm_6d119bd7ca84c187__atractivos,gm_6d119bd7ca84c187,Santuario Histórico de Machu Picchu,es,"Un lugar realmente impresionante y mágico. Definitivamente una maravilla. Una experiencia imperdible. Si tienes la oportunidad, sin duda alguna, ¡visita Machu Picchu!",atractivos,"aspecto: atractivos reseña: Un lugar realmente impresionante y mágico. Definitivamente una maravilla. Una experiencia imperdible. Si tienes la oportunidad, sin duda alguna, ¡visita Machu Picchu!",positivo
gm_30c26a337bc007aa__atractivos,gm_30c26a337bc007aa,Monasterio de Santa Catalina,es,"Sitio bonito y peculiar, bien cuidado. Muestra como vivían antiguamente las monjas. El recorrido es largo y con muchas salas diferentes. Cuidado de apoyarse en la pared, la pintura roja mancha bastante.",atractivos,"aspecto: atractivos reseña: Sitio bonito y peculiar, bien cuidado. Muestra como vivían antiguamente las monjas. El recorrido es largo y con muchas salas diferentes. Cuidado de apoyarse en la pared, la pintura roja mancha bastante.",positivo
gm_30c26a337bc007aa__limpieza,gm_30c26a337bc007aa,Monasterio de Santa Catalina,es,"Sitio bonito y peculiar, bien cuidado. Muestra como vivían antiguamente las monjas. El recorrido es largo y con muchas salas diferentes. Cuidado de apoyarse en la pared, la pintura roja mancha bastante.",limpieza,"aspecto: limpieza reseña: Sitio bonito y peculiar, bien cuidado. Muestra como vivían antiguamente las monjas. El recorrido es largo y con muchas salas diferentes. Cuidado de apoyarse en la pared, la pintura roja mancha bastante.",positivo
gm_7c10e9741a4fe59d__costos,gm_7c10e9741a4fe59d,Museo de Sitio Huaca Pucllana,en,Not a lot to do here and the guided tour spends is about 30 minutes too long and full of filler content. it is relatively cheap.,costos,aspecto: costos reseña: Not a lot to do here and the guided tour spends is about 30 minutes too long and full of filler content. it is relatively cheap.,positivo
gm_7c10e9741a4fe59d__atencion_servicio,gm_7c10e9741a4fe59d,Museo de Sitio Huaca Pucllana,en,Not a lot to do here and the guided tour spends is about 30 minutes too long and full of filler content. it is relatively cheap.,atencion_servicio,aspecto: atencion_servicio reseña: Not a lot to do here and the guided tour spends is about 30 minutes too long and full of filler content. it is relatively cheap.,neutro
gm_524818a1eff9a222__atractivos,gm_524818a1eff9a222,Circuito Mágico del Agua,en,"I wouldn't say this is a tourist attraction more of a local thing. The fountains do not go high and the entire park can be seen in 15-30 mins, do not recommend coming out for it",atractivos,"aspecto: atractivos reseña: I wouldn't say this is a tourist attraction more of a local thing. The fountains do not go high and the entire park can be seen in 15-30 mins, do not recommend coming out for it",positivo
gm_524818a1eff9a222__atencion_servicio,gm_524818a1eff9a222,Circuito Mágico del Agua,en,"I wouldn't say this is a tourist attraction more of a local thing. The fountains do not go high and the entire park can be seen in 15-30 mins, do not recommend coming out for it",atencion_servicio,"aspecto: atencion_servicio reseña: I wouldn't say this is a tourist attraction more of a local thing. The fountains do not go high and the entire park can be seen in 15-30 mins, do not recommend coming out for it",neutro
gm_524818a1eff9a222__aforo_multitudes,gm_524818a1eff9a222,Circuito Mágico del Agua,en,"I wouldn't say this is a tourist attraction more of a local thing. The fountains do not go high and the entire park can be seen in 15-30 mins, do not recommend coming out for it",aforo_multitudes,"aspecto: aforo_multitudes reseña: I wouldn't say this is a tourist attraction more of a local thing. The fountains do not go high and the entire park can be seen in 15-30 mins, do not recommend coming out for it",neutro
gm_1c8934c1e89a94eb__atractivos,gm_1c8934c1e89a94eb,Monasterio de Santa Catalina,en,"The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",atractivos,"aspecto: atractivos reseña: The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",negativo
gm_1c8934c1e89a94eb__costos,gm_1c8934c1e89a94eb,Monasterio de Santa Catalina,en,"The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",costos,"aspecto: costos reseña: The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",neutro
gm_1c8934c1e89a94eb__accesibilidad,gm_1c8934c1e89a94eb,Monasterio de Santa Catalina,en,"The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",accesibilidad,"aspecto: accesibilidad reseña: The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",neutro
gm_1c8934c1e89a94eb__atencion_servicio,gm_1c8934c1e89a94eb,Monasterio de Santa Catalina,en,"The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",atencion_servicio,"aspecto: atencion_servicio reseña: The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",neutro
gm_1c8934c1e89a94eb__aforo_multitudes,gm_1c8934c1e89a94eb,Monasterio de Santa Catalina,en,"The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",aforo_multitudes,"aspecto: aforo_multitudes reseña: The monastery is nice but i have not seen 15 usd entrance fee in one of the poorest countries in the world. No wonder i could see maybe 5 tourists, no locals.... Shame.....",neutro
gm_4adbc5211652f394__atractivos,gm_4adbc5211652f394,Centro Histórico de Lima,es,"Es uno de los lugares históricos mejor conservados de Lima, hermoso en todos los sentidos, es bien concurrido, muchísima seguridad, todo muy organizado, todo muy céntrico y la mayoría de departamentos fiscales y organizaciones gubernamentales se encuentran alrededor de esta zona. Muchos turistas entre semana y personas realizando trámites, recomiendo si van a realizar algún trámite tomar sus respectivas previsiones para llegar temprano ...",atractivos,"aspecto: atractivos reseña: Es uno de los lugares históricos mejor conservados de Lima, hermoso en todos los sentidos, es bien concurrido, muchísima seguridad, todo muy organizado, todo muy céntrico y la mayoría de departamentos fiscales y organizaciones gubernamentales se encuentran alrededor de esta zona. Muchos turistas entre semana y personas realizando trámites, recomiendo si van a realizar algún trámite tomar sus respectivas previsiones para llegar temprano ...",positivo
gm_4adbc5211652f394__seguridad,gm_4adbc5211652f394,Centro Histórico de Lima,es,"Es uno de los lugares históricos mejor conservados de Lima, hermoso en todos los sentidos, es bien concurrido, muchísima seguridad, todo muy organizado, todo muy céntrico y la mayoría de departamentos fiscales y organizaciones gubernamentales se encuentran alrededor de esta zona. Muchos turistas entre semana y personas realizando trámites, recomiendo si van a realizar algún trámite tomar sus respectivas previsiones para llegar temprano ...",seguridad,"aspecto: seguridad reseña: Es uno de los lugares históricos mejor conservados de Lima, hermoso en todos los sentidos, es bien concurrido, muchísima seguridad, todo muy organizado, todo muy céntrico y la mayoría de departamentos fiscales y organizaciones gubernamentales se encuentran alrededor de esta zona. Muchos turistas entre semana y personas realizando trámites, recomiendo si van a realizar algún trámite tomar sus respectivas previsiones para llegar temprano ...",positivo
gm_4adbc5211652f394__accesibilidad,gm_4adbc5211652f394,Centro Histórico de Lima,es,"Es uno de los lugares históricos mejor conservados de Lima, hermoso en todos los sentidos, es bien concurrido, muchísima seguridad, todo muy organizado, todo muy céntrico y la mayoría de departamentos fiscales y organizaciones gubernamentales se encuentran alrededor de esta zona. Muchos turistas entre semana y personas realizando trámites, recomiendo si van a realizar algún trámite tomar sus respectivas previsiones para llegar temprano ...",accesibilidad,"aspecto: accesibilidad reseña: Es uno de los lugares históricos mejor conservados de Lima, hermoso en todos los sentidos, es bien concurrido, muchísima seguridad, todo muy organizado, todo muy céntrico y la mayoría de departamentos fiscales y organizaciones gubernamentales se encuentran alrededor de esta zona. Muchos turistas entre semana y personas realizando trámites, recomiendo si van a realizar algún trámite tomar sus respectivas previsiones para llegar temprano ...",neutro
